campaign_id,source_run,variant_id,panel,entries,position_change_count,active_days,positive_months,negative_months,inactive_months,maximum_drawdown,recent12_average_month,recent12_positive_months,recent12_negative_months,top5_day_positive_share,top5_symbol_positive_share,holding,net_-1bps,net_0bps,net_1bps,net_2bps,calendar_sessions_proxy,estimated_sessions,entries_per_session,profitable_low_cost,hf_half_daily,hf_daily,recent_consistent,prior_quote_replayed,quote_replay_required
CAM-0614,RUN-0020,qqq__donchian20__reversal,qqq,2856,65542,1703,52,30,1,0.3121331308317626,0.0079409629594275,7,5,0.0377001333000909,0.1556072601574038,open_to_next_open,1.0760273021661393,1.051615430202879,1.0272035582396184,1.0027916862763575,1829.0,1743.0,1.6385542168674698,True,True,True,True,False,True
CAM-0606,RUN-0020,etf__long_cheap_r1__top3__z0.5__trend1,etf,3463,5337,1485,48,30,10,0.1918483490584465,0.0429797284094529,10,2,0.0663529945399641,0.9603872570463624,open_to_close,1.620101134022759,1.3231011340227583,1.0261011340227588,0.7291011340227592,1829.0,1848.0,1.873917748917749,True,True,True,True,False,True
CAM-0607,RUN-0020,etf__long_cheap_r1__top3__z0.5__trend1,etf,3463,5337,1485,48,30,10,0.1918483490584465,0.0429797284094529,10,2,0.0663529945399641,0.9603872570463624,open_to_close,1.620101134022759,1.3231011340227583,1.0261011340227588,0.7291011340227592,1829.0,1848.0,1.873917748917749,True,True,True,True,False,True
CAM-0608,RUN-0020,sp500__residual_r2__top3__liquid_trend,sp500,3165,5507,1055,37,14,9,0.2749800149522962,0.0454169076127906,11,1,0.0491258691279987,0.1537678022711969,open_to_close,1.4061076336710738,1.1951076336710742,0.984107633671074,0.773107633671074,1829.0,1260.0,2.511904761904762,True,True,True,True,False,True
CAM-0621,RUN-0021,etf__ibs20__top5__hold3__trend0,etf,2581,7685,1797,49,38,1,0.2963739396382525,0.0073253648319292,8,4,0.0538336596524463,0.6471026423474703,open_to_next_open,1.1542977990712795,1.0663511324046129,0.9784044657379464,0.8904577990712799,1829.0,1848.0,1.3966450216450217,True,True,True,True,False,True
CAM-0621,RUN-0021,etf__ibs20__top5__hold3__trend1,etf,1604,4488,1487,49,30,9,0.1320451743376273,0.0135289468502664,7,5,0.0693325171416454,0.7560209605169322,open_to_next_open,1.0713822947108278,1.0166667391552724,0.9619511835997164,0.9072356280441614,1829.0,1848.0,0.8679653679653679,True,True,False,True,False,True
CAM-0621,RUN-0021,etf__ibs20__top3__hold3__trend1,etf,1348,3468,1487,50,29,9,0.1380834600137868,0.0166264463934011,8,4,0.0692749104941077,0.7752792419212376,open_to_next_open,1.0712483482857156,1.0157261260634938,0.9602039038412714,0.9046816816190494,1829.0,1848.0,0.7294372294372294,True,True,False,True,False,True
CAM-0606,RUN-0020,etf__long_cheap_r5__top3__z0.5__trend0,etf,4725,3926,1801,51,36,1,0.2944271130603783,0.0069981655095028,8,4,0.0783144177604537,0.8201703043814333,open_to_close,1.6780016382982432,1.317801638298243,0.9576016382982432,0.5974016382982437,1829.0,1848.0,2.5568181818181817,True,True,True,True,False,True
CAM-0607,RUN-0020,etf__long_cheap_r5__top3__z0.5__trend0,etf,4725,3926,1801,51,36,1,0.2944271130603783,0.0069981655095028,8,4,0.0783144177604537,0.8201703043814333,open_to_close,1.6780016382982432,1.317801638298243,0.9576016382982432,0.5974016382982437,1829.0,1848.0,2.5568181818181817,True,True,True,True,False,True
CAM-0613,RUN-0021,sp500__pivot_top20__trend1,sp500,21833,25547,1148,43,13,4,0.0725181403108532,0.0204241466038277,9,3,0.0450838914267756,0.1409634931407929,return_override,1.4041313608637067,1.1745313608637065,0.9449313608637064,0.7153313608637064,1829.0,1260.0,17.32777777777778,True,True,True,True,False,True
CAM-0606,RUN-0020,etf__long_cheap_r1__top3__z1__trend1,etf,1652,2768,1199,45,33,10,0.2501968989478842,0.0438498902109712,9,3,0.0606006935017287,0.9858298409723184,open_to_close,1.4018860243260924,1.1620860243260922,0.922286024326092,0.6824860243260931,1829.0,1848.0,0.8939393939393939,True,True,False,True,False,True
CAM-0607,RUN-0020,etf__long_cheap_r1__top3__z1__trend1,etf,1652,2768,1199,45,33,10,0.2501968989478842,0.0438498902109712,9,3,0.0606006935017287,0.9858298409723184,open_to_close,1.4018860243260924,1.1620860243260922,0.922286024326092,0.6824860243260931,1829.0,1848.0,0.8939393939393939,True,True,False,True,False,True
CAM-0609,RUN-0021,qqq__slow_residual_r10__top10__weekly,qqq,1791,5101,1596,48,29,6,0.3716654368568223,0.0124966540979517,7,5,0.0434132213314031,0.2366030111250049,open_to_next_open,0.9970403154442096,0.9585506621992916,0.9200610089543738,0.881571355709456,1829.0,1743.0,1.027538726333907,True,True,True,True,False,True
CAM-0606,RUN-0020,etf__long_cheap_r1__top5__z1__trend1,etf,1653,2769,1199,45,33,10,0.2507642205744032,0.0438498902109712,9,3,0.0606269439943399,0.9858560733389832,open_to_close,1.3977704282009942,1.157970428200994,0.918170428200994,0.678370428200995,1829.0,1848.0,0.8944805194805194,True,True,False,True,False,True
CAM-0607,RUN-0020,etf__long_cheap_r1__top5__z1__trend1,etf,1653,2769,1199,45,33,10,0.2507642205744032,0.0438498902109712,9,3,0.0606269439943399,0.9858560733389832,open_to_close,1.3977704282009942,1.157970428200994,0.918170428200994,0.678370428200995,1829.0,1848.0,0.8944805194805194,True,True,False,True,False,True
CAM-0613,RUN-0021,sp500__pivot_top10__trend1,sp500,11248,13299,1148,42,14,4,0.0631302425772949,0.0179286446068216,10,2,0.0459184882847599,0.2069537685941912,return_override,1.3694221445403465,1.139822144540346,0.910222144540346,0.6806221445403459,1829.0,1260.0,8.926984126984127,True,True,True,True,False,True
CAM-0621,RUN-0021,etf__ibs20__top3__hold3__trend0,etf,2098,5928,1797,49,38,1,0.3222181029816836,0.0101746935151607,8,4,0.0527067961787915,0.6411675221564767,open_to_next_open,1.0678395949919672,0.9788618172141896,0.889884039436412,0.8009062616586344,1829.0,1848.0,1.1352813852813852,True,True,True,True,False,True
CAM-0621,RUN-0021,etf__ibs20__top5__hold5__trend1,etf,1195,4401,1597,52,27,9,0.1408075505101542,0.0103906825732355,10,2,0.0540349767776145,0.682968588758047,open_to_next_open,0.9304285504611032,0.8979338837944367,0.8654392171277698,0.8329445504611033,1829.0,1848.0,0.6466450216450217,True,True,False,True,False,True
CAM-0621,RUN-0021,etf__ibs30__top1__hold3__trend0,etf,1213,3069,1799,50,37,1,0.412893294925204,0.0029977628767431,9,3,0.0612139521610738,0.7450074070753907,open_to_next_open,1.0694457844072616,0.9671457844072616,0.864845784407262,0.7625457844072625,1829.0,1848.0,0.6563852813852814,True,True,False,True,False,True
CAM-0614,RUN-0020,qqq__donchian20__breakout__top10__volume1,qqq,1806,4203,950,35,38,10,0.4903101149445089,0.0710723248115122,8,4,0.0812057165399059,0.3662253273155459,open_to_next_open,1.1698828765193463,1.015233781455577,0.8605846863918076,0.7059355913280391,1829.0,1743.0,1.036144578313253,True,True,True,True,False,True
CAM-0606,RUN-0020,etf__long_cheap_r5__top5__z0.5__trend0,etf,5566,5676,1801,51,36,1,0.3461187246658763,0.0063200056600556,8,4,0.0816765123467408,0.7875955845388926,open_to_close,1.5755960634076955,1.215396063407695,0.8551960634076945,0.4949960634076955,1829.0,1848.0,3.011904761904762,True,True,True,True,False,True
CAM-0607,RUN-0020,etf__long_cheap_r5__top5__z0.5__trend0,etf,5566,5676,1801,51,36,1,0.3461187246658763,0.0063200056600556,8,4,0.0816765123467408,0.7875955845388926,open_to_close,1.5755960634076955,1.215396063407695,0.8551960634076945,0.4949960634076955,1829.0,1848.0,3.011904761904762,True,True,True,True,False,True
CAM-0621,RUN-0021,etf__ibs20__top3__hold5__trend1,etf,1058,3416,1597,53,26,9,0.1400822291943229,0.0113842162920005,9,3,0.0541636082243826,0.6657375643967777,open_to_next_open,0.919024853838414,0.8861248538384139,0.8532248538384141,0.820324853838414,1829.0,1848.0,0.5725108225108225,True,True,False,True,False,True
CAM-0612,RUN-0020,qqq__ma3_10_21__weekly__top10__risk_adjusted,qqq,1481,4251,1554,43,33,7,0.3362380204911879,0.0258934628234002,7,5,0.0305087691019044,0.3164104186253896,open_to_next_open,0.8927153263786001,0.8542501859575643,0.8157850455365285,0.7773199051154925,1829.0,1743.0,0.8496844520940906,True,True,False,True,False,True
CAM-0614,RUN-0020,sp500__donchian100__breakout__top3__volume1,sp500,1756,3833,861,32,19,9,0.4309970095929603,0.0540308048102569,11,1,0.0718767905001723,0.1967148878594795,open_to_next_open,1.112382254512875,0.960718902508602,0.8090555505043286,0.6573921985000557,1829.0,1260.0,1.3936507936507936,True,True,True,True,False,True
CAM-0613,RUN-0021,sp500__pivot_top3__trend1,sp500,3430,4111,1148,40,16,4,0.0689128786492717,0.0128695039385898,8,4,0.0439622944794185,0.4801901471185043,return_override,1.246039144018165,1.0164391440181657,0.7868391440181657,0.5572391440181655,1829.0,1260.0,2.7222222222222223,True,True,True,True,False,True
CAM-0608,RUN-0021,sp500__slow_residual_r10__top10__weekly,sp500,1561,3900,1128,32,22,6,0.3528324297433229,0.0419098148976945,8,4,0.0772374112792609,0.2312069212573453,open_to_next_open,0.8166440574898586,0.7851047879725065,0.7535655184551546,0.7220262489378027,1829.0,1260.0,1.238888888888889,True,True,True,True,False,True
CAM-0621,RUN-0021,etf__ibs10__top5__hold3__trend1,etf,1113,2687,1187,54,25,9,0.1744913432746626,0.0068946978934285,7,5,0.0888695821089249,0.6887913373359236,open_to_next_open,0.8207582790954732,0.7841449457621399,0.7475316124288065,0.7109182790954732,1829.0,1848.0,0.6022727272727273,True,True,False,True,False,True
CAM-0614,RUN-0020,qqq__donchian100__breakout__top3__volume0,qqq,1926,4731,1149,39,34,10,0.4835785636840944,0.0570339762644824,9,3,0.0558636952676561,0.464947428559452,open_to_next_open,1.075845233832252,0.9108724271580348,0.7458996204838182,0.5809268138096013,1829.0,1743.0,1.1049913941480207,True,True,True,True,False,True
CAM-0621,RUN-0021,etf__ibs10__top5__hold2__trend1,etf,1208,2694,954,51,28,9,0.2009583722162813,0.0043747060734835,8,4,0.0884798250092653,0.6723932082431495,open_to_next_open,0.8561139321286859,0.8009872654620193,0.7458605987953525,0.6907339321286858,1828.9999999999998,1848.0,0.6536796536796536,True,True,False,True,False,True
CAM-0614,RUN-0020,sp500__donchian50__breakout__top3__volume1,sp500,1948,4204,898,31,20,9,0.3702709606228571,0.0537793648455453,10,2,0.0712191646532696,0.1922097053990552,open_to_next_open,1.0657558388681212,0.9054740333867816,0.7451922279054419,0.5849104224241022,1829.0,1260.0,1.546031746031746,True,True,True,True,False,True
CAM-0606,RUN-0020,etf__long_cheap_r5__top3__z1__trend1,etf,1550,1582,1152,46,31,11,0.3448006546397908,0.0370703153794907,9,3,0.0692009815714249,0.9400473216411342,open_to_close,1.194658418776073,0.964258418776072,0.7338584187760712,0.5034584187760724,1829.0,1848.0,0.8387445887445888,True,True,False,True,False,True
CAM-0607,RUN-0020,etf__long_cheap_r5__top3__z1__trend1,etf,1550,1582,1152,46,31,11,0.3448006546397908,0.0370703153794907,9,3,0.0692009815714249,0.9400473216411342,open_to_close,1.194658418776073,0.964258418776072,0.7338584187760712,0.5034584187760724,1829.0,1848.0,0.8387445887445888,True,True,False,True,False,True
CAM-0606,RUN-0020,etf__long_cheap_r5__top5__z1__trend1,etf,1551,1586,1152,46,31,11,0.3449296558252169,0.0370703153794907,9,3,0.0692009815714249,0.9400344240627632,open_to_close,1.193922639486683,0.9635226394866824,0.7331226394866818,0.502722639486683,1829.0,1848.0,0.8392857142857143,True,True,False,True,False,True
CAM-0607,RUN-0020,etf__long_cheap_r5__top5__z1__trend1,etf,1551,1586,1152,46,31,11,0.3449296558252169,0.0370703153794907,9,3,0.0692009815714249,0.9400344240627632,open_to_close,1.193922639486683,0.9635226394866824,0.7331226394866818,0.502722639486683,1829.0,1848.0,0.8392857142857143,True,True,False,True,False,True
CAM-0621,RUN-0021,etf__ibs10__top3__hold2__trend1,etf,982,2142,954,52,27,9,0.2140278704684016,0.0069241642390673,8,4,0.0887822193803349,0.687428130715252,open_to_next_open,0.8258821507745169,0.7706821507745167,0.7154821507745168,0.6602821507745169,1828.9999999999998,1848.0,0.5313852813852814,True,True,False,True,False,True
CAM-0621,RUN-0020,etf__ibs30__top3__trend1,etf,2510,4428,1169,44,35,9,0.2502739824845996,0.0297370601811538,10,2,0.0945378062435178,0.7425470629385664,open_to_close,1.173601359758914,0.939801359758914,0.7060013597589139,0.472201359758914,1829.0,1848.0,1.3582251082251082,True,True,True,True,False,True
CAM-0621,RUN-0020,etf__ibs30__top5__trend1,etf,3397,5914,1169,46,33,9,0.2414561839157527,0.0194903208133959,10,2,0.0961302299356944,0.7324819499464679,open_to_close,1.1735721369224592,0.9397721369224592,0.7059721369224587,0.4721721369224591,1829.0,1848.0,1.8382034632034632,True,True,True,True,False,True
CAM-0621,RUN-0021,etf__ibs10__top5__hold5__trend1,etf,934,2626,1417,56,23,9,0.1207087279729078,0.0053532238641191,8,4,0.0698730983162708,0.7530291748415538,open_to_next_open,0.7466387417161526,0.7250587417161526,0.7034787417161527,0.6818987417161526,1829.0,1848.0,0.5054112554112554,True,True,False,True,False,True
CAM-0614,RUN-0020,qqq__donchian100__breakout__top10__volume0,qqq,2831,8164,1149,40,33,10,0.4675069639987457,0.0564314853843843,10,2,0.056931380464552,0.4023281544147573,open_to_next_open,0.9415601329484728,0.7952756344284526,0.6489911359084325,0.5027066373884124,1829.0,1743.0,1.6242111302352267,True,True,True,True,False,True
CAM-0606,RUN-0020,etf__long_cheap_r5__top1__z0.5__trend1,etf,1485,1371,1485,44,34,10,0.4655667674056201,0.0457312829186002,9,3,0.0602490486146572,0.9827314571354956,open_to_close,1.231749336363916,0.9347493363639152,0.6377493363639144,0.3407493363639161,1829.0,1848.0,0.8035714285714286,True,True,False,True,False,True
CAM-0607,RUN-0020,etf__long_cheap_r5__top1__z0.5__trend1,etf,1485,1371,1485,44,34,10,0.4655667674056201,0.0457312829186002,9,3,0.0602490486146572,0.9827314571354956,open_to_close,1.231749336363916,0.9347493363639152,0.6377493363639144,0.3407493363639161,1829.0,1848.0,0.8035714285714286,True,True,False,True,False,True
CAM-0612,RUN-0020,sp500__ma3_10_21__weekly__top10__momentum,sp500,1334,2670,1104,30,23,7,0.4098253392987768,0.0714397908881261,9,3,0.0494796822563424,0.2814646499905214,open_to_next_open,0.6856052121091423,0.6584404502043806,0.6312756882996186,0.6041109263948566,1829.0000000000002,1260.0,1.0587301587301587,True,True,True,True,False,True
CAM-0608,RUN-0020,sp500__residual_r5__top3__liquid_trend,sp500,3165,4865,1055,26,25,9,0.3194361439899668,0.0307255218837578,8,4,0.0518694399780306,0.1543506047422612,open_to_close,1.036370347141356,0.825370347141356,0.6143703471413563,0.4033703471413562,1829.0,1260.0,2.511904761904762,True,True,True,True,False,True
CAM-0614,RUN-0020,sp500__donchian100__breakout__top10__volume1,sp500,3025,6932,861,30,21,9,0.47845490134667,0.0503117368151903,10,2,0.076682166423001,0.2121542742778777,open_to_next_open,0.8994188105198793,0.7533220312203736,0.6072252519208683,0.4611284726213627,1829.0,1260.0,2.4007936507936507,True,True,True,True,False,True
CAM-0614,RUN-0020,sp500__donchian20__breakout__top3__volume0,sp500,2643,5598,1020,32,19,9,0.5473334866191999,0.0478769528808534,9,3,0.0675405211167273,0.2135409776297699,open_to_next_open,0.969784026157282,0.7840254496528752,0.598266873148468,0.4125082966440616,1829.0,1260.0,2.0976190476190477,True,True,True,True,False,True
CAM-0621,RUN-0020,etf__ibs30__top1__trend1,etf,1169,2105,1169,39,40,9,0.3790891345530302,0.0353765782237396,10,2,0.0932706444418221,0.7601228037346113,open_to_close,1.0599769322328318,0.8261769322328315,0.5923769322328313,0.3585769322328318,1829.0,1848.0,0.6325757575757576,True,True,False,True,False,True
CAM-0614,RUN-0020,sp500__donchian20__breakout__top3__volume1,sp500,2173,4625,936,28,23,9,0.4611671730457266,0.0523657308974516,8,4,0.0721303548797471,0.1950724943181059,open_to_next_open,0.9270090032602158,0.7572442107841,0.5874794183079836,0.4177146258318681,1829.0000000000002,1260.0,1.7246031746031747,True,True,True,True,False,True
CAM-0610,RUN-0020,sp500__ma150__weekly__top10__risk_adjusted,sp500,634,2923,1104,33,20,7,0.198935481428961,0.0241233606386652,8,4,0.0428603767608963,0.1737337206391565,open_to_next_open,0.6123659735221523,0.5983745717235283,0.5843831699249041,0.57039176812628,1829.0000000000002,1260.0,0.5031746031746032,True,True,False,True,False,True
CAM-0621,RUN-0021,etf__ibs10__top5__hold3__trend0,etf,1903,4803,1697,46,41,1,0.3194262684011212,0.0014199680982904,7,5,0.0651789992575284,0.6971339376264998,open_to_next_open,0.7046007417048759,0.636674075038209,0.5687474083715423,0.500820741704876,1829.0,1848.0,1.0297619047619047,True,True,True,True,False,True
CAM-0621,RUN-0021,etf__ibs20__top1__hold3__trend0,etf,1122,2781,1797,45,42,1,0.4593238786428915,0.0051867988279487,9,3,0.0566211744818304,0.756160425254625,open_to_next_open,0.7475579705839954,0.6548579705839954,0.5621579705839954,0.4694579705839959,1829.0,1848.0,0.6071428571428571,True,True,False,True,False,True
CAM-0621,RUN-0021,etf__ibs10__top3__hold3__trend0,etf,1572,3860,1697,46,41,1,0.3288465253024785,0.003124429761304,7,5,0.0652346596784245,0.6939700360962534,open_to_next_open,0.6879825199322691,0.6198380754878248,0.5516936310433803,0.4835491865989359,1829.0,1848.0,0.8506493506493507,True,True,False,True,False,True
CAM-0621,RUN-0020,etf__ibs10__top3__trend1,etf,1125,2135,586,50,29,9,0.3305677472196792,0.0126258472987577,9,3,0.1440493525312377,0.6873722318465798,open_to_close,0.7687631597851079,0.6515631597851079,0.534363159785108,0.4171631597851081,1829.0,1848.0,0.6087662337662337,True,True,False,True,False,True
CAM-0614,RUN-0020,qqq__donchian20__breakout__top3__volume1,qqq,1430,3235,950,33,40,10,0.5630783613720824,0.0588087030525236,8,4,0.0795488954596401,0.385369847106956,open_to_next_open,0.8432454970336709,0.6871552037511983,0.5310649104687255,0.3749746171862537,1829.0,1743.0,0.8204245553643144,True,True,False,True,False,True
CAM-0621,RUN-0020,etf__ibs10__top5__trend1,etf,1418,2690,586,50,29,9,0.3253280514378247,0.0090945098135351,8,4,0.1461000990296906,0.6940112919268832,open_to_close,0.7604550595197843,0.6432550595197841,0.5260550595197843,0.4088550595197842,1829.0,1848.0,0.7673160173160173,True,True,False,True,False,True
CAM-0606,RUN-0020,etf__long_cheap_r5__top5__z0.5__trend1,etf,3967,4135,1485,47,31,10,0.3978591359234518,0.0427679692859579,10,2,0.0767189752859903,0.9651387579908156,open_to_close,1.1187668295582671,0.8217668295582674,0.5247668295582667,0.2277668295582676,1829.0,1848.0,2.1466450216450217,True,True,True,True,False,True
CAM-0607,RUN-0020,etf__long_cheap_r5__top5__z0.5__trend1,etf,3967,4135,1485,47,31,10,0.3978591359234518,0.0427679692859579,10,2,0.0767189752859903,0.9651387579908156,open_to_close,1.1187668295582671,0.8217668295582674,0.5247668295582667,0.2277668295582676,1829.0,1848.0,2.1466450216450217,True,True,True,True,False,True
CAM-0614,RUN-0020,qqq__donchian50__breakout__top3__volume0,qqq,2185,5218,1207,39,34,10,0.4815419056895153,0.0569856782351092,8,4,0.0545042013911201,0.491349019675357,open_to_next_open,0.8808577206842632,0.6992113961920594,0.517565071699856,0.3359187472076527,1829.0,1743.0,1.2535857716580607,True,True,True,True,False,True
CAM-0606,RUN-0020,qqq__long_cheap_r5__top10__z0.5__trend0,qqq,16661,13092,1693,46,35,2,0.2203897458182478,0.0039266228147399,8,4,0.0539552207112549,0.2734706425906917,open_to_close,1.1916857751929393,0.8531057751929392,0.5145257751929386,0.1759457751929383,1829.0,1743.0,9.558806655192198,True,True,True,True,False,True
CAM-0607,RUN-0020,qqq__long_cheap_r5__top10__z0.5__trend0,qqq,16661,13092,1693,46,35,2,0.2203897458182478,0.0039266228147399,8,4,0.0539552207112549,0.2734706425906917,open_to_close,1.1916857751929393,0.8531057751929392,0.5145257751929386,0.1759457751929383,1829.0,1743.0,9.558806655192198,True,True,True,True,False,True
